county,town,close_month,month_num,sales_all,n_lag,median_days_list_to_close,pct_listed_same_month,pct_listed_1mo_before,pct_listed_2mo_before,pct_listed_3mo_before,pct_listed_4mo_or_more_before,pct_fresh,pct_aged,thin
MIDDLESEX,South Plainfield,Mar,3,53,34,62,2.9,11.8,44.1,8.8,32.4,14.7,85.3,
MIDDLESEX,South Plainfield,Apr,4,57,38,66,0.0,15.8,39.5,28.9,15.8,15.8,84.2,
MIDDLESEX,South Plainfield,May,5,57,29,56,0.0,10.3,65.5,13.8,10.3,10.3,89.7,
MIDDLESEX,South Plainfield,Jun,6,60,37,61,0.0,13.5,54.1,27.0,5.4,13.5,86.5,
MIDDLESEX,South Plainfield,Jul,7,86,53,75,0.0,17.0,28.3,37.7,17.0,17.0,83.0,
MIDDLESEX,South Plainfield,Aug,8,76,46,58,0.0,13.0,60.9,21.7,4.3,13.0,87.0,
MIDDLESEX,South Plainfield,Sep,9,53,27,62,0.0,11.1,59.3,7.4,22.2,11.1,88.9,
MIDDLESEX,South Plainfield,Oct,10,64,31,66,0.0,22.6,45.2,16.1,16.1,22.6,77.4,
MIDDLESEX,South Plainfield,Nov,11,63,40,70,0.0,20.0,37.5,32.5,10.0,20.0,80.0,
MIDDLESEX,South Plainfield,Dec,12,95,33,83,0.0,6.1,39.4,18.2,36.4,6.1,93.9,
MIDDLESEX,Woodbridge,Jan,1,54,35,85,0.0,14.3,25.7,42.9,17.1,14.3,85.7,
MIDDLESEX,Woodbridge,Feb,2,47,25,86,0.0,12.0,32.0,28.0,28.0,12.0,88.0,
MIDDLESEX,Woodbridge,Mar,3,63,36,72,0.0,19.4,38.9,11.1,30.6,19.4,80.6,
MIDDLESEX,Woodbridge,Apr,4,45,25,51,0.0,20.0,48.0,16.0,16.0,20.0,80.0,
MIDDLESEX,Woodbridge,May,5,57,38,62,0.0,21.1,44.7,13.2,21.1,21.1,78.9,
MIDDLESEX,Woodbridge,Jun,6,71,41,58,0.0,12.2,63.4,12.2,12.2,12.2,87.8,
MIDDLESEX,Woodbridge,Jul,7,92,58,62,0.0,22.4,44.8,20.7,12.1,22.4,77.6,
MIDDLESEX,Woodbridge,Aug,8,80,34,70,0.0,17.6,32.4,41.2,8.8,17.6,82.4,
MIDDLESEX,Woodbridge,Sep,9,80,42,76,0.0,4.8,38.1,33.3,23.8,4.8,95.2,
MIDDLESEX,Woodbridge,Oct,10,68,33,69,0.0,6.1,54.5,24.2,15.2,6.1,93.9,
MIDDLESEX,Woodbridge,Nov,11,56,25,72,0.0,16.0,32.0,32.0,20.0,16.0,84.0,
MIDDLESEX,Woodbridge,Dec,12,56,28,66,0.0,14.3,42.9,25.0,17.9,14.3,85.7,
MORRIS,Boonton,Jan,1,34,16,80,0.0,18.8,31.2,25.0,25.0,18.8,81.2,
MORRIS,Boonton,Feb,2,34,19,111,0.0,5.3,36.8,5.3,52.6,5.3,94.7,
MORRIS,Boonton,Mar,3,37,18,66,0.0,5.6,55.6,11.1,27.8,5.6,94.4,
MORRIS,Boonton,Apr,4,46,24,52,4.2,33.3,41.7,4.2,16.7,37.5,62.5,
MORRIS,Boonton,May,5,51,23,58,13.0,21.7,43.5,13.0,8.7,34.8,65.2,
MORRIS,Boonton,Jun,6,64,39,62,2.6,28.2,33.3,25.6,10.3,30.8,69.2,
MORRIS,Boonton,Jul,7,61,37,55,0.0,27.0,48.6,16.2,8.1,27.0,73.0,
MORRIS,Boonton,Aug,8,53,38,56,2.6,23.7,44.7,28.9,0.0,26.3,73.7,
MORRIS,Boonton,Sep,9,48,28,71,0.0,14.3,42.9,21.4,21.4,14.3,85.7,
MORRIS,Boonton,Oct,10,54,36,65,2.8,13.9,38.9,33.3,11.1,16.7,83.3,
MORRIS,Boonton,Nov,11,40,25,82,0.0,28.0,16.0,20.0,36.0,28.0,72.0,
MORRIS,Boonton,Dec,12,36,19,68,0.0,5.3,52.6,21.1,21.1,5.3,94.7,
MORRIS,Cedar Knolls,Jan,1,5,3,53,0.0,66.7,33.3,0.0,0.0,66.7,33.3,yes
MORRIS,Cedar Knolls,Feb,2,9,6,82,0.0,16.7,33.3,33.3,16.7,16.7,83.3,yes
MORRIS,Cedar Knolls,Mar,3,6,5,60,0.0,20.0,40.0,0.0,40.0,20.0,80.0,yes
MORRIS,Cedar Knolls,Apr,4,7,7,63,0.0,0.0,85.7,0.0,14.3,0.0,100.0,yes
MORRIS,Cedar Knolls,May,5,7,4,54,0.0,25.0,50.0,0.0,25.0,25.0,75.0,yes
MORRIS,Cedar Knolls,Jun,6,13,11,71,0.0,0.0,54.5,36.4,9.1,0.0,100.0,
MORRIS,Cedar Knolls,Jul,7,10,8,73,12.5,25.0,25.0,25.0,12.5,37.5,62.5,yes
MORRIS,Cedar Knolls,Aug,8,8,8,58,0.0,37.5,37.5,12.5,12.5,37.5,62.5,yes
MORRIS,Cedar Knolls,Sep,9,3,3,63,0.0,33.3,66.7,0.0,0.0,33.3,66.7,yes
MORRIS,Cedar Knolls,Oct,10,8,7,64,0.0,28.6,57.1,14.3,0.0,28.6,71.4,yes
MORRIS,Cedar Knolls,Nov,11,5,5,48,0.0,60.0,20.0,0.0,20.0,60.0,40.0,yes
MORRIS,Cedar Knolls,Dec,12,11,8,62,0.0,12.5,50.0,12.5,25.0,12.5,87.5,yes
MORRIS,Chatham,Jan,1,53,28,74,0.0,10.7,46.4,28.6,14.3,10.7,89.3,
MORRIS,Chatham,Feb,2,43,17,43,11.8,41.2,11.8,11.8,23.5,52.9,47.1,
MORRIS,Chatham,Mar,3,64,40,50,0.0,35.0,45.0,12.5,7.5,35.0,65.0,
MORRIS,Chatham,Apr,4,67,39,50,5.1,25.6,51.3,12.8,5.1,30.8,69.2,
MORRIS,Chatham,May,5,110,49,56,4.1,26.5,53.1,12.2,4.1,30.6,69.4,
MORRIS,Chatham,Jun,6,131,76,62,2.6,15.8,48.7,21.1,11.8,18.4,81.6,
MORRIS,Chatham,Jul,7,146,90,68,1.1,16.7,46.7,22.2,13.3,17.8,82.2,
MORRIS,Chatham,Aug,8,91,59,59,1.7,22.0,42.4,28.8,5.1,23.7,76.3,
MORRIS,Chatham,Sep,9,67,37,66,0.0,18.9,40.5,29.7,10.8,18.9,81.1,
MORRIS,Chatham,Oct,10,71,38,52,0.0,44.7,31.6,15.8,7.9,44.7,55.3,
MORRIS,Chatham,Nov,11,62,40,58,2.5,27.5,52.5,7.5,10.0,30.0,70.0,
MORRIS,Chatham,Dec,12,68,37,68,2.7,8.1,43.2,35.1,10.8,10.8,89.2,
MORRIS,Chester,Jan,1,25,13,84,0.0,7.7,30.8,53.8,7.7,7.7,92.3,
MORRIS,Chester,Feb,2,21,12,91,0.0,25.0,8.3,16.7,50.0,25.0,75.0,
MORRIS,Chester,Mar,3,19,9,60,0.0,11.1,66.7,11.1,11.1,11.1,88.9,yes
MORRIS,Chester,Apr,4,22,18,82,0.0,16.7,22.2,33.3,27.8,16.7,83.3,
MORRIS,Chester,May,5,34,18,58,5.6,33.3,44.4,5.6,11.1,38.9,61.1,
MORRIS,Chester,Jun,6,43,30,68,0.0,26.7,33.3,20.0,20.0,26.7,73.3,
MORRIS,Chester,Jul,7,54,39,64,0.0,12.8,43.6,23.1,20.5,12.8,87.2,
MORRIS,Chester,Aug,8,47,22,76,0.0,0.0,40.9,40.9,18.2,0.0,100.0,
MORRIS,Chester,Sep,9,35,22,76,0.0,9.1,36.4,45.5,9.1,9.1,90.9,
MORRIS,Chester,Oct,10,54,29,63,3.4,20.7,34.5,6.9,34.5,24.1,75.9,
MORRIS,Chester,Nov,11,33,25,67,0.0,16.0,36.0,20.0,28.0,16.0,84.0,
MORRIS,Chester,Dec,12,31,17,77,0.0,17.6,29.4,23.5,29.4,17.6,82.4,
MORRIS,Denville,Jan,1,70,31,86,0.0,6.5,29.0,29.0,35.5,6.5,93.5,
MORRIS,Denville,Feb,2,54,31,68,0.0,19.4,35.5,9.7,35.5,19.4,80.6,
MORRIS,Denville,Mar,3,60,33,51,3.0,24.2,48.5,9.1,15.2,27.3,72.7,
MORRIS,Denville,Apr,4,69,39,49,0.0,46.2,28.2,10.3,15.4,46.2,53.8,
MORRIS,Denville,May,5,80,34,62,2.9,20.6,41.2,32.4,2.9,23.5,76.5,
MORRIS,Denville,Jun,6,96,52,52,1.9,30.8,50.0,7.7,9.6,32.7,67.3,
MORRIS,Denville,Jul,7,107,44,51,2.3,29.5,50.0,11.4,6.8,31.8,68.2,
MORRIS,Denville,Aug,8,115,58,64,0.0,22.4,55.2,15.5,6.9,22.4,77.6,
MORRIS,Denville,Sep,9,83,34,68,0.0,26.5,35.3,26.5,11.8,26.5,73.5,
MORRIS,Denville,Oct,10,87,41,63,0.0,17.1,46.3,19.5,17.1,17.1,82.9,
MORRIS,Denville,Nov,11,77,36,65,0.0,19.4,38.9,22.2,19.4,19.4,80.6,
MORRIS,Denville,Dec,12,76,32,69,3.1,15.6,37.5,34.4,9.4,18.8,81.2,
MORRIS,East Hanover,Jan,1,35,15,66,0.0,20.0,60.0,13.3,6.7,20.0,80.0,
MORRIS,East Hanover,Feb,2,38,9,74,11.1,22.2,22.2,33.3,11.1,33.3,66.7,yes
MORRIS,East Hanover,Mar,3,44,17,57,0.0,11.8,58.8,11.8,17.6,11.8,88.2,
MORRIS,East Hanover,Apr,4,44,15,44,6.7,46.7,26.7,0.0,20.0,53.3,46.7,
MORRIS,East Hanover,May,5,55,9,63,0.0,33.3,22.2,44.4,0.0,33.3,66.7,yes
MORRIS,East Hanover,Jun,6,55,16,62,6.2,6.2,81.2,6.2,0.0,12.5,87.5,
MORRIS,East Hanover,Jul,7,50,21,70,0.0,4.8,52.4,23.8,19.0,4.8,95.2,
MORRIS,East Hanover,Aug,8,56,22,62,4.5,22.7,50.0,13.6,9.1,27.3,72.7,
MORRIS,East Hanover,Sep,9,47,12,53,0.0,25.0,50.0,8.3,16.7,25.0,75.0,
MORRIS,East Hanover,Oct,10,46,7,53,0.0,28.6,57.1,0.0,14.3,28.6,71.4,yes
MORRIS,East Hanover,Nov,11,66,18,58,5.6,22.2,44.4,11.1,16.7,27.8,72.2,
MORRIS,East Hanover,Dec,12,41,11,56,0.0,27.3,45.5,27.3,0.0,27.3,72.7,
MORRIS,Florham Park,Jan,1,36,18,90,0.0,22.2,11.1,33.3,33.3,22.2,77.8,
MORRIS,Florham Park,Feb,2,22,10,90,0.0,20.0,10.0,30.0,40.0,20.0,80.0,
MORRIS,Florham Park,Mar,3,28,14,54,0.0,28.6,35.7,14.3,21.4,28.6,71.4,
MORRIS,Florham Park,Apr,4,25,11,68,0.0,27.3,27.3,36.4,9.1,27.3,72.7,
MORRIS,Florham Park,May,5,43,14,58,7.1,35.7,21.4,21.4,14.3,42.9,57.1,
MORRIS,Florham Park,Jun,6,47,27,56,7.4,25.9,51.9,14.8,0.0,33.3,66.7,
MORRIS,Florham Park,Jul,7,69,36,66,0.0,13.9,55.6,25.0,5.6,13.9,86.1,
MORRIS,Florham Park,Aug,8,60,27,67,0.0,14.8,44.4,33.3,7.4,14.8,85.2,
MORRIS,Florham Park,Sep,9,32,17,67,11.8,5.9,41.2,23.5,17.6,17.6,82.4,
MORRIS,Florham Park,Oct,10,43,21,70,9.5,23.8,28.6,23.8,14.3,33.3,66.7,
MORRIS,Florham Park,Nov,11,41,22,52,0.0,13.6,68.2,9.1,9.1,13.6,86.4,
MORRIS,Florham Park,Dec,12,33,15,66,6.7,20.0,33.3,26.7,13.3,26.7,73.3,
MORRIS,Gillette,Jan,1,5,3,102,0.0,0.0,33.3,0.0,66.7,0.0,100.0,yes
MORRIS,Gillette,Feb,2,6,5,60,0.0,20.0,40.0,0.0,40.0,20.0,80.0,yes
MORRIS,Gillette,Mar,3,8,4,68,25.0,25.0,0.0,0.0,50.0,50.0,50.0,yes
MORRIS,Gillette,Apr,4,11,8,48,0.0,37.5,37.5,12.5,12.5,37.5,62.5,yes
MORRIS,Gillette,May,5,13,7,67,0.0,14.3,57.1,14.3,14.3,14.3,85.7,yes
MORRIS,Gillette,Jun,6,16,7,51,14.3,0.0,57.1,14.3,14.3,14.3,85.7,yes
MORRIS,Gillette,Jul,7,19,12,74,0.0,8.3,50.0,25.0,16.7,8.3,91.7,
MORRIS,Gillette,Aug,8,17,12,54,0.0,16.7,58.3,8.3,16.7,16.7,83.3,
MORRIS,Gillette,Sep,9,11,8,64,0.0,0.0,62.5,25.0,12.5,0.0,100.0,yes
MORRIS,Gillette,Oct,10,8,5,71,0.0,0.0,60.0,0.0,40.0,0.0,100.0,yes
MORRIS,Gillette,Nov,11,14,11,70,0.0,27.3,45.5,18.2,9.1,27.3,72.7,
MORRIS,Gillette,Dec,12,9,5,61,0.0,20.0,40.0,40.0,0.0,20.0,80.0,yes
MORRIS,Hanover Township,Jan,1,21,9,48,0.0,44.4,33.3,11.1,11.1,44.4,55.6,yes
MORRIS,Hanover Township,Feb,2,13,1,28,0.0,100.0,0.0,0.0,0.0,100.0,0.0,yes
MORRIS,Hanover Township,Mar,3,18,6,61,0.0,33.3,50.0,16.7,0.0,33.3,66.7,yes
MORRIS,Hanover Township,Apr,4,20,14,56,0.0,35.7,50.0,14.3,0.0,35.7,64.3,
MORRIS,Hanover Township,May,5,27,9,43,0.0,44.4,33.3,11.1,11.1,44.4,55.6,yes
MORRIS,Hanover Township,Jun,6,33,15,55,0.0,33.3,33.3,26.7,6.7,33.3,66.7,
MORRIS,Hanover Township,Jul,7,36,13,55,0.0,23.1,61.5,15.4,0.0,23.1,76.9,
MORRIS,Hanover Township,Aug,8,34,15,48,0.0,46.7,33.3,20.0,0.0,46.7,53.3,
MORRIS,Hanover Township,Sep,9,38,16,57,0.0,25.0,56.2,18.8,0.0,25.0,75.0,
MORRIS,Hanover Township,Oct,10,33,19,53,0.0,31.6,31.6,26.3,10.5,31.6,68.4,
MORRIS,Hanover Township,Nov,11,33,15,53,0.0,26.7,46.7,13.3,13.3,26.7,73.3,
MORRIS,Hanover Township,Dec,12,25,13,57,0.0,38.5,38.5,23.1,0.0,38.5,61.5,
MORRIS,Long Valley,Jan,1,32,20,108,5.0,5.0,10.0,30.0,50.0,10.0,90.0,
MORRIS,Long Valley,Feb,2,22,14,60,0.0,42.9,14.3,7.1,35.7,42.9,57.1,
MORRIS,Long Valley,Mar,3,29,16,71,0.0,6.2,68.8,6.2,18.8,6.2,93.8,
MORRIS,Long Valley,Apr,4,38,22,52,4.5,22.7,36.4,13.6,22.7,27.3,72.7,
MORRIS,Long Valley,May,5,46,21,49,0.0,33.3,52.4,4.8,9.5,33.3,66.7,
MORRIS,Long Valley,Jun,6,43,34,65,5.9,14.7,47.1,23.5,8.8,20.6,79.4,
MORRIS,Long Valley,Jul,7,69,47,61,0.0,12.8,57.4,23.4,6.4,12.8,87.2,
MORRIS,Long Valley,Aug,8,58,38,58,2.6,21.1,52.6,15.8,7.9,23.7,76.3,
MORRIS,Long Valley,Sep,9,45,29,60,0.0,17.2,58.6,10.3,13.8,17.2,82.8,
MORRIS,Long Valley,Oct,10,40,24,72,0.0,20.8,29.2,37.5,12.5,20.8,79.2,
MORRIS,Long Valley,Nov,11,37,29,63,0.0,17.2,41.4,10.3,31.0,17.2,82.8,
MORRIS,Long Valley,Dec,12,38,19,63,0.0,5.3,47.4,31.6,15.8,5.3,94.7,
MORRIS,Madison,Jan,1,38,25,88,4.0,4.0,44.0,28.0,20.0,8.0,92.0,
MORRIS,Madison,Feb,2,26,10,88,0.0,30.0,10.0,30.0,30.0,30.0,70.0,
MORRIS,Madison,Mar,3,38,26,66,0.0,19.2,50.0,7.7,23.1,19.2,80.8,
MORRIS,Madison,Apr,4,39,26,61,7.7,11.5,50.0,26.9,3.8,19.2,80.8,
MORRIS,Madison,May,5,45,26,54,0.0,26.9,57.7,11.5,3.8,26.9,73.1,
MORRIS,Madison,Jun,6,55,37,69,2.7,16.2,43.2,27.0,10.8,18.9,81.1,
MORRIS,Madison,Jul,7,77,52,70,0.0,13.5,42.3,32.7,11.5,13.5,86.5,
MORRIS,Madison,Aug,8,64,40,65,5.0,17.5,42.5,25.0,10.0,22.5,77.5,
MORRIS,Madison,Sep,9,36,21,59,0.0,19.0,47.6,28.6,4.8,19.0,81.0,
MORRIS,Madison,Oct,10,34,22,56,0.0,36.4,40.9,13.6,9.1,36.4,63.6,
MORRIS,Madison,Nov,11,45,28,54,0.0,32.1,53.6,7.1,7.1,32.1,67.9,
MORRIS,Madison,Dec,12,43,22,72,0.0,4.5,50.0,31.8,13.6,4.5,95.5,
MORRIS,Mendham,Jan,1,26,17,106,0.0,11.8,23.5,29.4,35.3,11.8,88.2,
MORRIS,Mendham,Feb,2,16,9,63,0.0,22.2,44.4,0.0,33.3,22.2,77.8,yes
MORRIS,Mendham,Mar,3,21,14,68,0.0,7.1,57.1,0.0,35.7,7.1,92.9,
MORRIS,Mendham,Apr,4,32,27,60,0.0,22.2,40.7,11.1,25.9,22.2,77.8,
MORRIS,Mendham,May,5,41,28,58,3.6,28.6,46.4,14.3,7.1,32.1,67.9,
MORRIS,Mendham,Jun,6,47,40,73,5.0,7.5,37.5,32.5,17.5,12.5,87.5,
MORRIS,Mendham,Jul,7,49,36,70,2.8,16.7,38.9,25.0,16.7,19.4,80.6,
MORRIS,Mendham,Aug,8,35,32,67,3.1,15.6,40.6,21.9,18.8,18.8,81.2,
MORRIS,Mendham,Sep,9,29,21,69,0.0,4.8,47.6,23.8,23.8,4.8,95.2,
MORRIS,Mendham,Oct,10,28,23,86,8.7,13.0,8.7,39.1,30.4,21.7,78.3,
MORRIS,Mendham,Nov,11,29,20,66,0.0,15.0,45.0,20.0,20.0,15.0,85.0,
MORRIS,Mendham,Dec,12,30,24,65,4.2,8.3,45.8,20.8,20.8,12.5,87.5,
MORRIS,Mendham Township,Jan,1,4,2,128,0.0,50.0,0.0,0.0,50.0,50.0,50.0,yes
MORRIS,Mendham Township,Feb,2,2,1,10,0.0,100.0,0.0,0.0,0.0,100.0,0.0,yes
MORRIS,Mendham Township,Mar,3,6,3,63,0.0,33.3,33.3,0.0,33.3,33.3,66.7,yes
MORRIS,Mendham Township,Apr,4,12,7,66,0.0,14.3,57.1,14.3,14.3,14.3,85.7,yes
MORRIS,Mendham Township,May,5,6,1,103,0.0,0.0,0.0,0.0,100.0,0.0,100.0,yes
MORRIS,Mendham Township,Jun,6,7,1,43,0.0,100.0,0.0,0.0,0.0,100.0,0.0,yes
MORRIS,Mendham Township,Jul,7,19,5,69,0.0,0.0,60.0,20.0,20.0,0.0,100.0,yes
MORRIS,Mendham Township,Aug,8,20,12,62,0.0,0.0,83.3,8.3,8.3,0.0,100.0,
MORRIS,Mendham Township,Sep,9,17,7,70,0.0,14.3,28.6,57.1,0.0,14.3,85.7,yes
MORRIS,Mendham Township,Oct,10,18,7,58,0.0,28.6,28.6,28.6,14.3,28.6,71.4,yes
MORRIS,Mendham Township,Nov,11,9,2,58,0.0,50.0,0.0,50.0,0.0,50.0,50.0,yes
MORRIS,Mendham Township,Dec,12,6,3,94,0.0,33.3,0.0,33.3,33.3,33.3,66.7,yes
MORRIS,Millington,Jan,1,4,3,127,0.0,0.0,0.0,33.3,66.7,0.0,100.0,yes
MORRIS,Millington,Feb,2,5,2,128,0.0,0.0,50.0,0.0,50.0,0.0,100.0,yes
MORRIS,Millington,Mar,3,6,3,133,0.0,33.3,0.0,0.0,66.7,33.3,66.7,yes
MORRIS,Millington,Apr,4,5,3,47,0.0,33.3,33.3,0.0,33.3,33.3,66.7,yes
MORRIS,Millington,May,5,13,8,52,0.0,12.5,75.0,12.5,0.0,12.5,87.5,yes
MORRIS,Millington,Jun,6,19,16,60,0.0,6.2,62.5,18.8,12.5,6.2,93.8,
MORRIS,Millington,Jul,7,16,10,55,0.0,40.0,30.0,10.0,20.0,40.0,60.0,
MORRIS,Millington,Aug,8,13,10,53,0.0,20.0,50.0,20.0,10.0,20.0,80.0,
MORRIS,Millington,Sep,9,11,9,76,0.0,11.1,44.4,33.3,11.1,11.1,88.9,yes
MORRIS,Millington,Oct,10,6,3,70,0.0,33.3,33.3,33.3,0.0,33.3,66.7,yes
MORRIS,Millington,Nov,11,5,2,76,0.0,0.0,50.0,50.0,0.0,0.0,100.0,yes
MORRIS,Millington,Dec,12,4,2,66,0.0,0.0,100.0,0.0,0.0,0.0,100.0,yes
MORRIS,Montville,Jan,1,42,15,84,0.0,0.0,40.0,40.0,20.0,0.0,100.0,
MORRIS,Montville,Feb,2,32,14,70,0.0,14.3,35.7,28.6,21.4,14.3,85.7,
MORRIS,Montville,Mar,3,41,21,56,4.8,28.6,33.3,9.5,23.8,33.3,66.7,
MORRIS,Montville,Apr,4,42,13,58,0.0,23.1,38.5,23.1,15.4,23.1,76.9,
MORRIS,Montville,May,5,56,15,68,0.0,6.7,66.7,13.3,13.3,6.7,93.3,
MORRIS,Montville,Jun,6,71,34,54,2.9,32.4,47.1,14.7,2.9,35.3,64.7,
MORRIS,Montville,Jul,7,86,33,79,3.0,6.1,30.3,45.5,15.2,9.1,90.9,
MORRIS,Montville,Aug,8,60,17,72,0.0,11.8,41.2,35.3,11.8,11.8,88.2,
MORRIS,Montville,Sep,9,54,17,67,5.9,11.8,41.2,23.5,17.6,17.6,82.4,
MORRIS,Montville,Oct,10,52,14,58,0.0,35.7,21.4,21.4,21.4,35.7,64.3,
MORRIS,Montville,Nov,11,43,13,74,0.0,30.8,15.4,38.5,15.4,30.8,69.2,
MORRIS,Montville,Dec,12,62,20,76,5.0,5.0,40.0,20.0,30.0,10.0,90.0,
MORRIS,Morris Plains,Jan,1,54,27,78,0.0,7.4,48.1,25.9,18.5,7.4,92.6,
MORRIS,Morris Plains,Feb,2,55,20,80,0.0,35.0,15.0,20.0,30.0,35.0,65.0,
MORRIS,Morris Plains,Mar,3,39,23,56,4.3,21.7,43.5,8.7,21.7,26.1,73.9,
MORRIS,Morris Plains,Apr,4,61,38,53,0.0,34.2,47.4,13.2,5.3,34.2,65.8,
MORRIS,Morris Plains,May,5,63,29,56,0.0,24.1,65.5,10.3,0.0,24.1,75.9,
MORRIS,Morris Plains,Jun,6,88,64,56,1.6,32.8,45.3,17.2,3.1,34.4,65.6,
MORRIS,Morris Plains,Jul,7,108,48,54,4.2,31.2,39.6,20.8,4.2,35.4,64.6,
MORRIS,Morris Plains,Aug,8,97,55,62,1.8,23.6,52.7,18.2,3.6,25.5,74.5,
MORRIS,Morris Plains,Sep,9,61,38,69,0.0,10.5,52.6,28.9,7.9,10.5,89.5,
MORRIS,Morris Plains,Oct,10,58,37,63,0.0,29.7,37.8,27.0,5.4,29.7,70.3,
MORRIS,Morris Plains,Nov,11,69,37,65,0.0,21.6,45.9,24.3,8.1,21.6,78.4,
MORRIS,Morris Plains,Dec,12,89,38,66,0.0,21.1,44.7,31.6,2.6,21.1,78.9,
MORRIS,Morris Township,Jan,1,18,10,68,0.0,0.0,60.0,30.0,10.0,0.0,100.0,
MORRIS,Morris Township,Feb,2,12,5,66,0.0,20.0,60.0,0.0,20.0,20.0,80.0,yes
MORRIS,Morris Township,Mar,3,15,3,37,0.0,0.0,66.7,0.0,33.3,0.0,100.0,yes
MORRIS,Morris Township,Apr,4,18,6,48,0.0,50.0,33.3,16.7,0.0,50.0,50.0,yes
MORRIS,Morris Township,May,5,20,1,47,0.0,100.0,0.0,0.0,0.0,100.0,0.0,yes
MORRIS,Morris Township,Jun,6,31,22,48,0.0,36.4,50.0,4.5,9.1,36.4,63.6,
MORRIS,Morris Township,Jul,7,70,34,56,0.0,26.5,50.0,23.5,0.0,26.5,73.5,
MORRIS,Morris Township,Aug,8,71,38,59,2.6,21.1,44.7,23.7,7.9,23.7,76.3,
MORRIS,Morris Township,Sep,9,36,21,60,0.0,19.0,71.4,9.5,0.0,19.0,81.0,
MORRIS,Morris Township,Oct,10,46,22,54,0.0,50.0,9.1,22.7,18.2,50.0,50.0,
MORRIS,Morris Township,Nov,11,47,24,63,0.0,25.0,45.8,20.8,8.3,25.0,75.0,
MORRIS,Morris Township,Dec,12,23,13,55,0.0,15.4,69.2,7.7,7.7,15.4,84.6,
MORRIS,Morristown,Jan,1,86,39,74,0.0,17.9,30.8,35.9,15.4,17.9,82.1,
MORRIS,Morristown,Feb,2,75,42,80,0.0,19.0,31.0,14.3,35.7,19.0,81.0,
MORRIS,Morristown,Mar,3,91,48,54,4.2,25.0,39.6,14.6,16.7,29.2,70.8,
MORRIS,Morristown,Apr,4,113,75,56,1.3,32.0,33.3,28.0,5.3,33.3,66.7,
MORRIS,Morristown,May,5,130,72,58,1.4,23.6,55.6,13.9,5.6,25.0,75.0,
MORRIS,Morristown,Jun,6,148,96,61,1.0,13.5,58.3,16.7,10.4,14.6,85.4,
MORRIS,Morristown,Jul,7,162,100,64,1.0,20.0,45.0,20.0,14.0,21.0,79.0,
MORRIS,Morristown,Aug,8,96,68,67,1.5,17.6,29.4,36.8,14.7,19.1,80.9,
MORRIS,Morristown,Sep,9,93,57,70,1.8,7.0,45.6,17.5,28.1,8.8,91.2,
MORRIS,Morristown,Oct,10,92,56,58,0.0,35.7,32.1,16.1,16.1,35.7,64.3,
MORRIS,Morristown,Nov,11,106,54,62,1.9,14.8,53.7,11.1,18.5,16.7,83.3,
MORRIS,Morristown,Dec,12,114,61,70,1.6,11.5,39.3,27.9,19.7,13.1,86.9,
MORRIS,Mountain Lakes,Jan,1,9,3,100,0.0,0.0,0.0,66.7,33.3,0.0,100.0,yes
MORRIS,Mountain Lakes,Feb,2,8,1,82,0.0,0.0,0.0,100.0,0.0,0.0,100.0,yes
MORRIS,Mountain Lakes,Mar,3,7,6,65,0.0,33.3,33.3,0.0,33.3,33.3,66.7,yes
MORRIS,Mountain Lakes,Apr,4,10,4,56,0.0,25.0,50.0,25.0,0.0,25.0,75.0,yes
MORRIS,Mountain Lakes,May,5,20,7,74,0.0,0.0,85.7,14.3,0.0,0.0,100.0,yes
MORRIS,Mountain Lakes,Jun,6,29,18,63,11.1,11.1,50.0,16.7,11.1,22.2,77.8,
MORRIS,Mountain Lakes,Jul,7,29,15,78,0.0,6.7,26.7,40.0,26.7,6.7,93.3,
MORRIS,Mountain Lakes,Aug,8,32,22,70,0.0,22.7,31.8,36.4,9.1,22.7,77.3,
MORRIS,Mountain Lakes,Sep,9,26,12,76,8.3,8.3,50.0,8.3,25.0,16.7,83.3,
MORRIS,Mountain Lakes,Oct,10,24,13,96,0.0,15.4,15.4,30.8,38.5,15.4,84.6,
MORRIS,Mountain Lakes,Nov,11,20,8,64,0.0,0.0,75.0,12.5,12.5,0.0,100.0,yes
MORRIS,Mountain Lakes,Dec,12,18,8,75,0.0,12.5,37.5,25.0,25.0,12.5,87.5,yes
MORRIS,Parsippany-Troy Hills,Jan,1,83,26,59,0.0,34.6,38.5,19.2,7.7,34.6,65.4,
MORRIS,Parsippany-Troy Hills,Feb,2,65,29,93,0.0,10.3,20.7,27.6,41.4,10.3,89.7,
MORRIS,Parsippany-Troy Hills,Mar,3,65,32,48,0.0,31.2,46.9,9.4,12.5,31.2,68.8,
MORRIS,Parsippany-Troy Hills,Apr,4,77,32,53,3.1,25.0,56.2,9.4,6.2,28.1,71.9,
MORRIS,Parsippany-Troy Hills,May,5,84,31,59,0.0,32.3,38.7,19.4,9.7,32.3,67.7,
MORRIS,Parsippany-Troy Hills,Jun,6,96,38,57,0.0,15.8,73.7,5.3,5.3,15.8,84.2,
MORRIS,Parsippany-Troy Hills,Jul,7,128,51,63,0.0,31.4,37.3,23.5,7.8,31.4,68.6,
MORRIS,Parsippany-Troy Hills,Aug,8,158,40,58,0.0,30.0,42.5,25.0,2.5,30.0,70.0,
MORRIS,Parsippany-Troy Hills,Sep,9,117,35,54,0.0,25.7,51.4,17.1,5.7,25.7,74.3,
